dict_id,kata_asal,c_has_pair,a_has_pair,c_kalimat_asal,a_kalimat_asal,c_kalimat_tujuan,a_kalimat_tujuan,match_asal_strict,match_asal_normalized,match_asal_fuzzy,match_asal_fuzzy_score,match_tujuan_strict,match_tujuan_normalized,match_tujuan_fuzzy,match_tujuan_fuzzy_score,concatenation_candidate,outcome
89,asuprok,True,False,kendat asuprok se ketong,,adik sedang jongkok,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,asyu,True,False,ai asyu ramene araong,,bapak pergi ke ladang,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,asyu,True,False,kat tap kayetne asyu ketru,,saya berdiri di jalan,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,asyu-asyu,True,False,asyu-asyu yapma mamnale,,banyak laba-laba di rumah,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,asyubara,True,False,kame asyubara nim nggetrum,,kami istirahat di dangau,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,asyuk pegu,True,False,agha asyuk pegu tawop,,kelakuan kakak baik,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,asyukemvali syoli,True,False,asyukemvali syoli simia nak kwali ong,,petani itu menanam ubi,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,asyuse,True,False,nemot di asyuse kong ne tong,,mereka mendirikan tiang,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,ati,True,False,nemot kmuk ati mama srik,,mereka mengambil sagu di hutan,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,ati,True,False,nja baik ati tung,,ibu menjumput garam,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,ati,True,False,nja kemba ati matrung,,ibu membawa tas,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,ati,True,False,nja amblei te kendat ati matrum,,ibu memberi keladi pada adik,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,ati,True,False,kendat abla karung kmuk meja bose ati ong,,adik berusaha mencapai kue di lemari,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,ati,True,False,ai asu simia mam song ati ong,,bapak mendapat hasil kebun yang banyak,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,aton,True,False,ai aton kmesing kmesing,,urat bapak besar-besar,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,aton kutu-kutu,True,False,ai masi aton kutu-kutu,,bapak mengalami kejang urat,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,atuk,True,False,kame naming dep atuk kak itru,,kami memetik pucuk daun ubi,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,avrei,True,False,nja wasiet brone avrei aptrung,,ibu berbaring di tikar,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,avu,True,False,ai samboi avu tong,,bapak mengisap rokok,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,avun,True,False,nggo kanggut avun krang,,wanita itu sangat anggun,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,avung,True,False,agha suling avung,,kakak meniup suling,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,awai,True,False,kandei awai nggok se mese konggot,,paman saya masih bujang,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,awong,True,False,awai kimblo awong abong,,paman naik pohon kelapa,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,asuprok,True,False,kendat asuprok se ketong,,adik sedang jongkok,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,asyu,True,False,ai asyu ramene araong,,bapak pergi ke ladang,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,asyubara,True,False,kame asyubara nim nggetrum kami istirahat di dangau,,rumah-rumah di kebun,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,asyukemvali syoli,True,False,asukemvali syoli simia nak kwali ong,,petani itu menanam ubi,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,aba,True,False,nja aba dun trung,,ibu membakar bete,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,abletsing,True,False,nemot amblemba king o abletsing,,dia memakai baju terbalik,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,abusi,True,False,kandei abusi mse ket ong,,kakek saya masih hidup,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,agha,True,False,nggo syoli kandei agha,,orang itu kakak saya,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,agha kambung,True,False,kandei agha kambung syoli mbei ati awum,,kakak perempuan saya sudah menikah,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,agrog agrog,True,False,nemot gereja yap kanding agrog-agrog,,mereka memutari gereja,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,agrog ngantung,True,False,kat yegembu agrok amtung,,kepalaku terasa pusing,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,bagu,True,False,bagu nggo tawop tre,,tarian itu sangat bagus,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,bagu,True,False,kame kusyok polya bagu atong,,kami menari di lapangan,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,balandi,True,False,nemot sbi balandi abot nggeptong,,mereka bermain di luar,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,bam,True,False,nja bam bo trung,,ibu memetik sirih,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,bamsning,True,False,agha anumano bamsning mamnale tre,,wajah kakak banyak jerawat,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,banu,True,False,nje nancing banu bleng katu ei,,malam ini bulan sangat terang,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,banu andi,True,False,kmani nancing banu andi aong aptung,,malam ini bulan sabit,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,banu sandu,True,False,dok kanggut banu sandu,,gadis itu sedang datang bulan,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,banusru masyik,True,False,nje namsing banusru masyik pot notong,,malam ini bulan purnama,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,bata,True,False,nje tab bata nale,,jalan ini sangat lebar,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,batap,True,False,nje smia bei batap atung,,makanan ini sudah lunak,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,batde,True,False,nggo uu batde pla araptrung brore,,burung itu terbang bebas di udara,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,batne,True,False,nggo wut bei batne,,perahu itu sudah jauh,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,batnekro,True,False,ai masi kusyop knam brose batnekro ong,,bapak menghapus jejak kaki di tanah,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,bayip,True,False,nggo bayip bata,,laut itu luas,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,bei,True,False,nemo bei pung awong,,dia sudah datang,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,bena,True,False,mbiok nje bena katuei,,babi ini banyak lemak,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,bengguk-bengguk,True,False,nggo syoli masi bengguk-bengguk se,,kaki orang itu pincang,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,betelep,True,False,betelep kendat boi walang atung,,rambut adik sudah panjang,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,blem,True,False,ai sandu blem aptung dalip tenggamang,,badan bapak menggigil kedinginan,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,bleng,True,False,nje nancing banu bleng,,malam ini bulan terang,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,bleng,True,False,kei bleng nggose kmesing nale,,api itu menyala sangat besar,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,bli,True,False,abu nemong masi bli atung,,kaki nenek bengkak,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,bli sunggo,True,False,agha le katiang sunggo atum,,pipi kakak lebam,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,bloi kumbali,True,False,kame knip bloi kumbali item tru,,kami kerja bakti membersihkan kampung,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,blum,True,False,abu blum blone sum,,nenek duduk di bangku,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,bna,True,False,nggo mbiok bna katuei,,babi itu gemuk,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,bo,True,False,nja wabe bo trung,,ibu memetik mangga,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,boi,True,False,kat Maribu boi pot,,saya pernah ke Maribu,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,bom,True,False,daten amblemba bom king ong,,adik memakai baju merah,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,bong,True,False,nemot srong bong mrak nemaong mamase,,mereka menangkap soa-soa di hutan,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,bong,True,False,daten bei bong awong,,adik sudah bangun,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,bosot,True,False,nje buma bosot katuei,,di sungai ini banyak belut,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,botugop,True,False,ai botugop byap ong manae se,,bapak membuat tempat ikan,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,brak,True,False,kame nja antramene brak kedale,,kami mengantar ibu ke kebun,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,brak,True,False,ando tagan tme sri brak,,anjingnya lepas dari ikatan,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,brap,True,False,ai nemot masi brap ong,,bapak menghentikan langkahnya,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,brem,True,False,agha brem aptong srang ei,,kakak mengerang kesakitan,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,brok,True,False,nja kmuk kim ei brok,,ibu mencampur sagu dan kelapa,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,bte tawut,True,False,kendat bte tawut pungrong tung,,anyaman rambut adik lepas,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,btek,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
