dict_id,kata_asal,c_has_pair,a_has_pair,c_kalimat_asal,a_kalimat_asal,c_kalimat_tujuan,a_kalimat_tujuan,match_asal_strict,match_asal_normalized,match_asal_fuzzy,match_asal_fuzzy_score,match_tujuan_strict,match_tujuan_normalized,match_tujuan_fuzzy,match_tujuan_fuzzy_score,concatenation_candidate,outcome
89,asuprok,True,True,kendat asuprok se ketong,kendat asuprok se,adik sedang jongkok,ketong adik sedang jongkok,False,False,False,0.682,False,False,True,0.773,False,wrong_extraction
89,asyu,True,True,ai asyu ramene araong,ai asyu ramene araong,bapak pergi ke ladang,bapak pergi ke ladang,True,True,True,1.0,True,True,True,1.0,False,TP
89,asyu,True,True,kat tap kayetne asyu ketru,ai asyu ramene araong,saya berdiri di jalan,bapak pergi ke ladang,False,False,False,0.162,False,False,False,0.0,False,wrong_extraction
89,asyu-asyu,True,True,asyu-asyu yapma mamnale,asyu-asyu yapma mamnale banyak,banyak laba-laba di rumah,laba-laba di rumah,False,False,False,0.731,False,False,False,0.667,False,wrong_extraction
89,asyubara,True,True,kame asyubara nim nggetrum,kame asyubara nim nggetrum,kami istirahat di dangau,kami istirahat di dangau,True,True,True,1.0,True,True,True,1.0,False,TP
89,asyuk pegu,True,False,agha asyuk pegu tawop,,kelakuan kakak baik,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,asyukemvali syoli,True,False,asyukemvali syoli simia nak kwali ong,,petani itu menanam ubi,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,asyuse,True,True,nemot di asyuse kong ne tong,nemot di asyuse kong ne tong,mereka mendirikan tiang,mereka mendirikan tiang,True,True,True,1.0,True,True,True,1.0,False,TP
89,ati,True,True,nemot kmuk ati mama srik,nemot kmuk ati mama srik,mereka mengambil sagu di hutan,mereka mengambil sagu di hutan,True,True,True,1.0,True,True,True,1.0,False,TP
89,ati,True,True,nja baik ati tung,nemot kmuk ati mama srik,ibu menjumput garam,mereka mengambil sagu di hutan,False,False,False,0.121,False,False,False,0.047,False,wrong_extraction
89,ati,True,True,nja kemba ati matrung,nemot kmuk ati mama srik,ibu membawa tas,mereka mengambil sagu di hutan,False,False,False,0.139,False,False,False,0.025,False,wrong_extraction
89,ati,True,True,nja amblei te kendat ati matrum,nemot kmuk ati mama srik,ibu memberi keladi pada adik,mereka mengambil sagu di hutan,False,False,False,0.109,False,False,False,0.039,False,wrong_extraction
89,ati,True,True,kendat abla karung kmuk meja bose ati ong,nemot kmuk ati mama srik,adik berusaha mencapai kue di lemari,mereka mengambil sagu di hutan,False,False,False,0.13,False,False,False,0.088,False,wrong_extraction
89,ati,True,True,ai asu simia mam song ati ong,nemot kmuk ati mama srik,bapak mendapat hasil kebun yang banyak,mereka mengambil sagu di hutan,False,False,False,0.116,False,False,False,0.05,False,wrong_extraction
89,aton,True,True,ai aton kmesing kmesing,ai aton kmesing-kmesing urat,urat bapak besar-besar,bapak besar-besar,False,False,False,0.636,False,False,False,0.706,False,wrong_extraction
89,aton kutu-kutu,True,False,ai masi aton kutu-kutu,,bapak mengalami kejang urat,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,atuk,True,True,kame naming dep atuk kak itru,kame naming dep atuk kak itru,kami memetik pucuk daun ubi,kami memetik pucuk daun ubi,True,True,True,1.0,True,True,True,1.0,False,TP
89,avrei,True,True,nja wasiet brone avrei aptrung,nja wasiet brone avrei aptrung,ibu berbaring di tikar,ibu berbaring di tikar; sin. srik,True,True,True,1.0,False,False,False,0.645,False,wrong_extraction
89,avu,True,True,ai samboi avu tong,ai samboi avu tong,bapak mengisap rokok,bapak mengisap rokok,True,True,True,1.0,True,True,True,1.0,False,TP
89,avun,True,True,nggo kanggut avun krang,nggo kanggut avun krang wanita,wanita itu sangat anggun,itu sangat anggun,False,False,False,0.731,False,False,False,0.667,False,wrong_extraction
89,avung,True,True,agha suling avung,agha suling avung,kakak meniup suling,kakak meniup suling,True,True,True,1.0,True,True,True,1.0,False,TP
89,awai,True,True,kandei awai nggok se mese konggot,kandei awai nggok se mese,paman saya masih bujang,konggot paman saya masih bujang,False,False,True,0.821,False,False,False,0.724,False,wrong_extraction
89,awong,True,True,awai kimblo awong abong,awai kimblo awong abong,paman naik pohon kelapa,paman naik pohon kelapa,True,True,True,1.0,True,True,True,1.0,False,TP
89,asuprok,True,True,kendat asuprok se ketong,kendat asuprok se,adik sedang jongkok,ketong adik sedang jongkok,False,False,False,0.682,False,False,True,0.773,False,wrong_extraction
89,asyu,True,True,ai asyu ramene araong,ai asyu ramene araong,bapak pergi ke ladang,bapak pergi ke ladang,True,True,True,1.0,True,True,True,1.0,False,TP
89,asyubara,True,True,kame asyubara nim nggetrum kami istirahat di dangau,kame asyubara nim nggetrum,rumah-rumah di kebun,kami istirahat di dangau,False,False,False,0.5,False,False,False,0.057,False,wrong_extraction
89,asyukemvali syoli,True,False,asukemvali syoli simia nak kwali ong,,petani itu menanam ubi,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,aba,True,True,nja aba dun trung,nja aba dun trung,ibu membakar bete,ibu membakar bete,True,True,True,1.0,True,True,True,1.0,False,TP
89,abletsing,True,True,nemot amblemba king o abletsing,nemot amblemba king on,dia memakai baju terbalik,abletsing dia memakai baju terbalik,False,False,False,0.679,False,False,False,0.697,False,wrong_extraction
89,abusi,True,True,kandei abusi mse ket ong,kandei abusi mse ket,kakek saya masih hidup,ong kakek saya masih hidup,False,False,True,0.818,False,False,True,0.833,False,wrong_extraction
89,agha,True,True,nggo syoli kandei agha,nggo syoli kandei agha orang,orang itu kakak saya,itu itu kakak saya,False,False,True,0.769,False,False,False,0.667,False,wrong_extraction
89,agha kambung,True,False,kandei agha kambung syoli mbei ati awum,,kakak perempuan saya sudah menikah,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,agrog agrog,True,False,nemot gereja yap kanding agrog-agrog,,mereka memutari gereja,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,agrog ngantung,True,False,kat yegembu agrok amtung,,kepalaku terasa pusing,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,bagu,True,True,bagu nggo tawop tre,bagu nggo tawop tre,tarian itu sangat bagus,tarian itu sangat bagus,True,True,True,1.0,True,True,True,1.0,False,TP
89,bagu,True,True,kame kusyok polya bagu atong,bagu nggo tawop tre,kami menari di lapangan,tarian itu sangat bagus,False,False,False,0.075,False,False,False,0.077,False,wrong_extraction
89,balandi,True,True,nemot sbi balandi abot nggeptong,nemot sbi balandi abot nggeptong,mereka bermain di luar,mereka bermain di luar,True,True,True,1.0,True,True,True,1.0,False,TP
89,bam,True,True,nja bam bo trung,nja bam bo trung,ibu memetik sirih,ibu memetik sirih,True,True,True,1.0,True,True,True,1.0,False,TP
89,bamsning,True,True,agha anumano bamsning mamnale tre,agha anumano bamsning mamnale tre wajah,wajah kakak banyak jerawat,kakak banyak jerawat,False,False,True,0.838,False,False,False,0.727,False,wrong_extraction
89,banu,True,True,nje nancing banu bleng katu ei,nje nancing banu bleng katu ei malam,malam ini bulan sangat terang,ini bulan sangat terang,False,False,True,0.818,False,False,True,0.769,False,wrong_extraction
89,banu andi,True,False,kmani nancing banu andi aong aptung,,malam ini bulan sabit,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,banu sandu,True,False,dok kanggut banu sandu,,gadis itu sedang datang bulan,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,banusru masyik,True,False,nje namsing banusru masyik pot notong,,malam ini bulan purnama,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,bata,True,True,nje tab bata nale,nje tab bata nale jalan,jalan ini sangat lebar,ini sangat lebar,False,False,False,0.714,False,False,False,0.7,False,wrong_extraction
89,batap,True,True,nje smia bei batap atung,nje smia bei batap atung makanan,makanan ini sudah lunak,ini sudah lunak,False,False,False,0.733,False,False,False,0.619,False,wrong_extraction
89,batde,True,True,nggo uu batde pla araptrung brore,nggo uu batde pla araptrung brore burung,burung itu terbang bebas di udara,itu terbang bebas di udara,False,False,True,0.861,False,False,True,0.8,False,wrong_extraction
89,batne,True,True,nggo wut bei batne,nggo wut bei batne perahu,perahu itu sudah jauh,itu sudah jauh,False,False,False,0.696,False,False,False,0.632,False,wrong_extraction
89,batnekro,True,True,ai masi kusyop knam brose batnekro ong,ai masi kusyop knam brose batnekro ong,bapak menghapus jejak kaki di tanah,bapak menghapus jejak kaki di tanah,True,True,True,1.0,True,True,True,1.0,False,TP
89,bayip,True,True,nggo bayip bata,nggo bayip bata laut,laut itu luas,itu luas,False,False,False,0.706,False,False,False,0.545,False,wrong_extraction
89,bei,True,True,nemo bei pung awong,nemo bei pung awong,dia sudah datang,dia sudah datang; sin. yam,True,True,True,1.0,False,False,False,0.583,False,wrong_extraction
89,bena,True,True,mbiok nje bena katuei,mbiok nje bena katuei,babi ini banyak lemak,babi ini banyak lemak,True,True,True,1.0,True,True,True,1.0,False,TP
89,bengguk-bengguk,True,True,nggo syoli masi bengguk-bengguk se,nggo syoli masi bengguk-bengguk se kaki orang,kaki orang itu pincang,itu pincang,False,False,False,0.703,False,False,False,0.474,False,wrong_extraction
89,betelep,True,True,betelep kendat boi walang atung,betelep kendat boi walang atung,rambut adik sudah panjang,rambut adik sudah panjang,True,True,True,1.0,True,True,True,1.0,False,TP
89,blem,True,True,ai sandu blem aptung dalip tenggamang,ai sandu blem aptung dalip tenggamang badan,badan bapak menggigil kedinginan,bapak menggigil kedinginan,False,False,True,0.875,False,False,True,0.8,False,wrong_extraction
89,bleng,True,True,nje nancing banu bleng,kei bleng nggose kmesing nale,malam ini bulan terang,api itu menyala sangat besar; sin. kliep,False,False,False,0.184,False,False,False,0.036,False,wrong_extraction
89,bleng,True,True,kei bleng nggose kmesing nale,kei bleng nggose kmesing nale,api itu menyala sangat besar,api itu menyala sangat besar; sin. kliep,True,True,True,1.0,False,False,False,0.684,False,wrong_extraction
89,bli,True,True,abu nemong masi bli atung,abu nemong masi bli,kaki nenek bengkak,atung kaki nenek bengkak,False,False,False,0.739,False,False,False,0.714,False,wrong_extraction
89,bli sunggo,True,False,agha le katiang sunggo atum,,pipi kakak lebam,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,bloi kumbali,True,False,kame knip bloi kumbali item tru,,kami kerja bakti membersihkan kampung,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
89,blum,True,True,abu blum blone sum,abu blum blone sum,nenek duduk di bangku,nenek duduk di bangku,True,True,True,1.0,True,True,True,1.0,False,TP
89,bna,True,True,nggo mbiok bna katuei,nggo mbiok bna katuei babi,babi itu gemuk,itu gemuk,False,False,True,0.792,False,False,False,0.583,False,wrong_extraction
89,bo,True,True,nja wabe bo trung,nja wabe bo trung,ibu memetik mangga,ibu memetik mangga,True,True,True,1.0,True,True,True,1.0,False,TP
89,boi,True,True,kat Maribu boi pot,kat Maribu boi pot,saya pernah ke Maribu,saya pernah ke Maribu,True,True,True,1.0,True,True,True,1.0,False,TP
89,bom,True,True,daten amblemba bom king ong,daten amblemba bom king,adik memakai baju merah,ong adik memakai baju merah,False,False,True,0.84,False,False,True,0.833,False,wrong_extraction
89,bong,True,True,nemot srong bong mrak nemaong mamase,nemot srong bong mrak nemaong mamase,mereka menangkap soa-soa di hutan,mereka menangkap soa-soa di hutan,True,True,True,1.0,True,True,True,1.0,False,TP
89,bong,True,True,daten bei bong awong,nemot srong bong mrak nemaong mamase,adik sudah bangun,mereka menangkap soa-soa di hutan,False,False,False,0.098,False,False,False,0.023,False,wrong_extraction
89,bosot,True,True,nje buma bosot katuei,nje buma bosot katuei di sungai,di sungai ini banyak belut,ini banyak belut,False,False,False,0.655,False,False,False,0.583,False,wrong_extraction
89,botugop,True,True,ai botugop byap ong manae se,ai botugop byap ong manae se,bapak membuat tempat ikan,bapak membuat tempat ikan,True,True,True,1.0,True,True,True,1.0,False,TP
89,brak,True,True,kame nja antramene brak kedale,kame nja antramene brak kedale,kami mengantar ibu ke kebun,kami mengantar ibu ke kebun,True,True,True,1.0,True,True,True,1.0,False,TP
89,brak,True,True,ando tagan tme sri brak,kame nja antramene brak kedale,anjingnya lepas dari ikatan,kami mengantar ibu ke kebun,False,False,False,0.091,False,False,False,0.0,False,wrong_extraction
89,brap,True,True,ai nemot masi brap ong,ai nemot masi brap ong,bapak menghentikan langkahnya,bapak menghentikan langkahnya; sin. yamse,True,True,True,1.0,False,False,False,0.692,False,wrong_extraction
89,brem,True,True,agha brem aptong srang ei,agha brem aptong srang ei,kakak mengerang kesakitan,kakak mengerang kesakitan,True,True,True,1.0,True,True,True,1.0,False,TP
