dict_id,kata_asal,c_has_pair,a_has_pair,c_kalimat_asal,a_kalimat_asal,c_kalimat_tujuan,a_kalimat_tujuan,match_asal_strict,match_asal_normalized,match_asal_fuzzy,match_asal_fuzzy_score,match_tujuan_strict,match_tujuan_normalized,match_tujuan_fuzzy,match_tujuan_fuzzy_score,concatenation_candidate,outcome
42,berlabuh,True,True,-,"di palabuhan Cirebon; 3 ngiuhan, cicing, sarta ngeu- reunan sagala kagiatan: rumah adalah fempat = dr berbagai kagiat- an imah tdh tempat cicing, sarta ngeureunan Ima segala kagiatan",-,"layar pang gung == layar panggung turun; eureun; nurunkeun jangkar (kapal, parahu); balabuh: kapal- kapal besar pun dapat berlabuh di pelabuhan Cirebon kapal-kapal gedd ogé bisa balabuh",False,False,False,0.0,False,False,False,0.0,True,wrong_extraction
42,berlabuh,True,True,-,"di palabuhan Cirebon; 3 ngiuhan, cicing, sarta ngeu- reunan sagala kagiatan: rumah adalah fempat = dr berbagai kagiat- an imah tdh tempat cicing, sarta ngeureunan Ima segala kagiatan",-,"layar pang gung == layar panggung turun; eureun; nurunkeun jangkar (kapal, parahu); balabuh: kapal- kapal besar pun dapat berlabuh di pelabuhan Cirebon kapal-kapal gedd ogé bisa balabuh",False,False,False,0.0,False,False,False,0.0,True,wrong_extraction
42,berlabuh,True,True,-,"di palabuhan Cirebon; 3 ngiuhan, cicing, sarta ngeu- reunan sagala kagiatan: rumah adalah fempat = dr berbagai kagiat- an imah tdh tempat cicing, sarta ngeureunan Ima segala kagiatan",-,"layar pang gung == layar panggung turun; eureun; nurunkeun jangkar (kapal, parahu); balabuh: kapal- kapal besar pun dapat berlabuh di pelabuhan Cirebon kapal-kapal gedd ogé bisa balabuh",False,False,False,0.0,False,False,False,0.0,True,wrong_extraction
42,labial,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
42,labil,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
42,labil,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
42,labil,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
42,labil,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
42,labium,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
42,laboran,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
42,laboratorium,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
42,labrak,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
42,labu,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
42,labu,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
42,labu,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
42,labuh,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
42,labuhan,True,True,upacara tradisional labuhan di Palabuhan Ratu dilaksanakeun ku para pamayang gawé bareflg jeung dinas pariwisata,disional labuhan di Palabuhan Ratu dilaksanakeun ku para pamayang gawé bareflg jeung dinas pariwisata,upacara labuhan di Palabuan Ratu dilaksanakan oleh para nelayan bersama-sama dengan dinas pariwisata,upacara =di Palabuan Ratu dilaksanakan oleh para nelayan bersama-sama dgn dinas pariwisata upacara tra-,False,False,True,0.904,False,False,True,0.758,False,wrong_extraction
42,lacak,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
42,melabrak,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
42,melabrak,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
42,melabrak,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
42,pelabuhan,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
