dict_id,kata_asal,c_has_pair,a_has_pair,c_kalimat_asal,a_kalimat_asal,c_kalimat_tujuan,a_kalimat_tujuan,match_asal_strict,match_asal_normalized,match_asal_fuzzy,match_asal_fuzzy_score,match_tujuan_strict,match_tujuan_normalized,match_tujuan_fuzzy,match_tujuan_fuzzy_score,concatenation_candidate,outcome
71,efa,True,False,Rafa diefa,,Rafa digendong,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,el.long,True,False,mageno ellongna,,Lehernya pakai kalung,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,ele',True,False,ele'ni faseddnno,,bangun tidur sudah pagi,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,elong,True,False,makesing elongna,,menyanyinya bagus,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,em.mê,True,False,emmêki faburana,,telan obatnya,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,empere,True,True,i Roni tudangngi di empereke,i Roni tudangngi di empere’ke,Roni sedang duduk di serambi,Roni sedang duduk di serambi,False,False,True,0.828,True,True,True,1.0,False,wrong_extraction
71,ep.pa',True,False,i Bado eppa ana na,,si Bado punya empat anak,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,ep.po,True,False,mamesang ruane eppona,,cucunya laki-laki semua,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,es.so',True,False,esso fi naengka,,siang baru datang,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,es.so',True,False,essoe addi narehe,,hari ini dia pulang,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,esso' eddi,True,False,esso' eddi liburu,,hari ini adalah hari libur,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,ke.le',True,False,nappai kele' faseddingni,,masih pagi buta sudah bangun tidur,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,efa,True,False,Rafa digendong,,Rafa di--,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,ele’,True,False,bangun tidur sudah pagi,,"faseddnno,",,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,ele’,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,ellong,True,False,lehernya pakai kalung,,mageno --na,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,elong,True,False,menyanyinya bagus,,makesing--na,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,emmĕ,True,False,telan obatnya,,ki faburana,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,empere,True,True,Roni sedang duduk di serambi,i Roni tudangngi di empere’ke,i Roni tudangngi di --’ke,Roni sedang duduk di serambi,False,False,False,0.159,False,False,False,0.175,False,wrong_extraction
71,enenge,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,enepulona,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,eppake,True,False,-,,-,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,eppa’,True,False,si Bado punya empat anak,,i Bado eppa' ana na,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,eppo,True,False,cucunya laki-laki semua,,mamesang ruane--na,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,esso',True,False,siang baru datang,,esso' fi naengka,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,esso',True,False,hari ini dia pulang,,esso'e addi narehe,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,esso’eddi,True,False,hari ini adalah hari libur,,~ liburu,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,ke.le’,True,False,masih pagi buta sudah bangun tidur,,nappai-- faseddingni,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,aju,True,False,mannasu mappake,,masak memakai kayu,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,alu,True,True,i ne’ mannampu’ki age mappake,i ne’ mannampu’ki age mappake,nenek menumbuk padi memakai alu,alu. nenek menumbuk padi memakai alu,True,True,True,1.0,False,False,True,0.875,False,wrong_extraction
71,fammeng,True,False,maega nafoleang fammenge,,banyak ikan didapat nelayan itu,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,fammuttu,True,True,i Roni majjenno bale di fammuttue,i Roni majjenno bale di fammuttue,Roni menggoreng ikan di wajan,Roni menggoreng ikan di wajan,True,True,True,1.0,True,True,True,1.0,False,TP
71,fance,True,False,fonginge aro ma fance,,pohon itu rendah,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,fandang,True,False,raung fandange hedding diakkebbu faccampuru beppa,,daun pandan bisa dibuat campuran kue,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,fandre bessi,True,False,fandre bessi aro makkebuki balango,,pandai besi itu membuat jangkar,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,fangngampi,True,False,jamanna i Roni fangngampi safi,,Roni kerjanya gembala sapi,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
71,fanni,True,False,jarakania-e malebba fannina,,sayapnya merpati lebar,,False,False,False,0.0,False,False,False,0.0,False,missed_lemma
